Name,Position,PC1,PC2
D. Didavi,CAM,2.622767491133356,-0.6044730843720476
R. Rodríguez,LB,3.2239185107952375,0.9656673240342664
R. Pereyra,LM,3.4028642604559307,-0.48043745469857563
Mario Gaspar,RB,3.4073481053918915,0.9035222444517428
Maicon,CB,1.6586086766797643,2.49423062743234
D. Blind,LB,2.748731969125756,1.8412693787720333
J. Zoet,GK,-3.6703233130166355,0.21413495724682932
A. Ljaji?,CAM,1.8778496887725566,-2.2516485084973445
Canales,RCM,1.6162087613415068,-1.9805258038622644
Iago Falqué,RW,2.208223964487562,-2.5445009300563415
L. de Jong,ST,2.0545635520974126,-0.5422535065416579
Guaita,GK,-3.5036150948948435,0.09954672904116989
Muniain,CAM,2.5123130562778786,-1.9576402976148757
Susaeta,RW,1.9336577343523704,-2.076782365755599
S. Rudy,CDM,3.085074006808291,0.7551620525119551
K. Trapp,GK,-3.834400096387907,0.3631011627057334
V. Wanyama,CDM,3.049077454972935,2.0506593675545814
N. Nkoulou,CB,2.0612004653047915,1.7008061001656631
R. Boudebouz,CAM,2.057415567269807,-2.1376625484883247
Camacho,CDM,2.6983991379177206,1.749552138828178
S. Ulreich,GK,-4.387565724415824,-0.6082958257094246
M. Musacchio,RCB,2.15926237922999,1.8481565412197014
C. Stuani,ST,2.4317340596637633,-1.0464018541819449
P. Gulácsi,GK,-4.046084295078806,0.3322032700180387
Bruno,CM,1.5483316580912303,1.5717457399593584
F. Delph,LB,3.523768141397236,0.6924729686412876
A. Lallana,CM,3.1244135264014723,-0.400921426922194
Marcelo,RCB,2.033474464399309,2.615580452042366
S. Coleman,RWB,3.2629018215557495,0.834948960772748
Alexandre Pato,ST,2.0798257062501615,-2.443894969982045
Antunes,LB,3.2452719104641994,0.8839942249611881
Nacho Monreal,LB,2.604587541431555,1.1010727862135443
Beñat,LCM,2.3843871273884116,0.9355565790776922
A. Fernández,LDM,3.1979362035848284,0.6052902840907554
K. Gameiro,ST,2.3837731450628636,-2.0699550184383213
I. Piatti,LW,3.39800328807791,-0.6421061311440963
V. Birsa,CAM,2.5898062228492216,-0.5364528759126037
S. Romero,GK,-3.9210621602054982,0.3876192567289485
D. Criscito,LCB,3.378160310811443,1.0620992230723532
D. Valeri,RF,2.0837226713794226,-1.531770732233276
D. Sturridge,ST,1.374478309859153,-2.7208277147461017
Raúl García,CAM,2.9470580529311077,0.6849405114061667
S. Defour,LCM,3.116091601683199,0.7785048477898037
M. Škrtel,LCB,1.4029382324047484,2.6390443270669173
S. Radu,LCB,2.397398881433989,1.600561349209231
G. Cahill,CB,1.199294455781854,1.9969882907829213
L. Diarra,CDM,2.6103340333726814,1.4655683772119523
L. Perrin,RCB,2.3175334674783152,1.8083474939176745
Dante,CB,1.0808094561816732,2.4246774325947897
A. Granqvist,LCB,1.192000396546307,2.516530701689495
A. Gignac,ST,2.116516672565328,-0.5176964726292825
M. Gómez,LS,1.1051364098168206,-1.550193466148969
I. Akinfeev,GK,-4.283404090681859,0.1455971904188555
I. Denisov,RDM,2.906669761437389,0.9854762783870017
Juanfran,RB,3.132419109230193,0.879160873208897
Diego López,GK,-4.276084706214793,0.05140213586127925
Santi Cazorla,LCM,1.7644557322307683,-0.5785985598116105
Jesús Navas,RM,2.928142504795495,-1.333834099138872
J. Mascherano,LDM,2.027708214513841,1.9964094025185377
A. Mirante,GK,-4.106883950313956,-0.49334497456871035
D. Srna,RB,3.119439959900341,0.8740663227698047
B. Schweinsteiger,LCB,1.8991107710733064,1.4000506827093426
Moyá,GK,-4.906595027576986,-0.07330324635094547
W. Rooney,ST,2.6022972185725406,-0.315534822613693
Fernando Torres,LS,1.3818967821781107,-2.4183194120361673
S. Sorrentino,GK,-4.5263337439735425,0.6193272218223761
V. Tsygankov,RM,2.454543643177969,-2.5179170085989773
Rúben Dias,RCB,1.7261869177560416,2.167699310315402
David Neres,RW,2.662827349820724,-2.341505737456718
Raphinha,RM,3.093462795169782,-1.527342337927962
A. Harit,LCM,2.227402769200893,-2.365836670600048
Richarlison,ST,2.9127538678973894,-1.6836705049212033
L. Martínez,ST,2.033444781115766,-1.9041056810726427
F. Kessié,CM,4.206625743799371,1.1647797397222628
Luimo Boas Santos,ST,2.0049266038491584,-2.7320027332074277
Gabri Prestão,GK,-4.897080065970786,-0.6622486976626502
Melvin Parrela,LCM,3.5054552372283068,0.987345467514763
Antônio Chiamuloira,CB,1.4712262287868845,1.7356667674410102
Maikel Catarino,RB,2.6894914419331144,0.7943336485383459
A. Lunev,GK,-4.466940009987762,0.2581191940310479
André Silva,ST,2.803963692129311,-1.2760575693680691
C. Pulisic,RM,2.3604599290175527,-2.690009294920101
M. Dmitrovi?,GK,-3.6654133935265283,0.8038784312695083
L. Tousart,RDM,2.9532500575845306,1.9169500827849577
Marcos Llorente,CDM,2.5136090441383465,1.6894823922389215
B. Verbi?,LM,2.347158825493779,-1.8648129076963729
S. Bergwijn,LW,2.531363410477762,-2.193406838553768
A. Diallo,LCB,2.8045529287953697,1.4537053734279395
A. Golovin,CAM,3.8521495399925274,-0.6033835963822582
M. Campaña,GK,-4.067650866135749,0.6401479318775348
C. Pavón,RW,3.225771031373342,-1.4814123682952247
K. Toko-Ekambi,LS,1.8142496362403486,-2.458357387881348
Granell,LWB,2.7786135314520557,0.3271497439689028
F. Cervi,LW,3.0321700923839314,-2.0512422660595546
J. Weigl,CDM,2.765324705108637,1.3899060798258507
V. Lindelöf,CB,2.682958694957018,1.60659970164442
A. Rebi?,CAM,2.869068256589107,-1.445893548595668
A. Sanabria,ST,1.9400027704747602,-2.509636595093731
R. Battaglia,CM,3.710981446907719,1.3500285678174158
M. Philipp,ST,2.6685449497762046,-1.7207733981531739
A. Saint-Maximin,RS,2.0303624263789257,-3.127242039180548
D. Zappacosta,RB,3.296981604313152,0.6115968686861247
L. Alario,ST,1.6782097431973988,-2.07518169809755
D. Benedetto,ST,1.9269321627000031,-2.1831242652846723
I. Marcone,RDM,2.200620320338074,2.400690584891312
J. Gbamin,RCM,3.3488965936069706,1.4724868606814578
J. Lerma,RCM,3.450152122554461,1.2347059659106971
Ricardo Horta,LM,2.5864451670760187,-1.7802735990556633
R. Zobnin,LDM,3.833516044367052,0.2343753001284753
M. Meyer,LM,3.0731370277893078,-0.15946463126217467
Bruma,LW,2.48658565300294,-2.6256540066438587
R. Centurión,RM,2.7405708940388154,-2.3478108401232753
Jonny,LWB,2.7201375101185876,1.1864342694852874
Otávio,RM,2.166182434525091,-1.7335278562228849
J. Hofmann,CAM,2.556587465352057,-1.5302531019368655
N. Aké,CB,2.655644654690489,1.390015803140123
J. Hector,LWB,3.2028971355520466,1.151896488534511
S. Kolašinac,LB,3.185009913131126,1.3686054259283584
G. Pizarro,LDM,2.899532489789234,1.7432583225078604
Roger,RS,2.1575340403129784,-1.7512808411831366
Sergio Rico,GK,-4.26335835446003,-0.37423951118830845
L. Milivojevi?,RCM,2.6918590888757072,1.756913745925752
D. Baselli,CDM,2.998086696913653,-0.044920739151411586
K. Rekik,CB,1.9423637789757837,1.9424256632828776
Denis Suárez,CM,3.062930567855419,-0.9802011959563094
W. Orban,RCB,1.2963772874967419,2.4984129230854664
Mário Rui,LB,2.9228064621165744,0.7469374672207525
Iñigo Martínez,LCB,2.035783097211633,1.823361020132942
K. Zouma,CB,1.6082716457294404,2.086409715262039
Roque Mesa,CDM,3.444576773904802,0.6083176720016148
J. Brooks,LCB,2.164789277245039,1.726094745404178
L. Karius,GK,-3.6669138700047568,-0.5058837250411986
Zé Luís,ST,1.656269052981566,-1.9404553944363174
D. Klaassen,LCM,3.1360267754369007,0.190805817468088
M. Elyounoussi,LM,2.7174272329912346,-2.01833006137561
L. Bittencourt,LM,2.7582859275244207,-1.4527013223524894
Sergi Darder,RCM,2.222241045689596,0.7521130195938831
J. Roussillon,LB,3.6149246088654765,0.6702849265449394
D. Demme,CDM,2.474410414655657,1.9104669282266176
J. Gouweleeuw,RCB,2.1510040487316457,1.8679948857385065
M. Rojo,CB,2.134785538533896,1.4922307034809934
J. Veretout,CDM,3.2970410008160442,0.5765657744071361
L. Kurzawa,LB,3.419507052293442,0.4563420113851603
G. Ramírez,CAM,1.74045143283685,-2.003791960435973
David López,RCB,2.6665295706719676,1.6928809548977675
C. T?t?ru?anu,GK,-3.5702589328397774,0.45615330708164264
A. Mandi,RCB,2.2048319922124646,1.642490363177037
D. Sidibé,RB,3.6275803672537346,0.6893814243503954
Y. Konoplyanka,LW,2.025396745491498,-2.147661696083815
S. Berghuis,RW,2.1100583526473664,-2.067188199725595
H. Vanaken,CAM,3.1307835944537956,0.21167903565523408
Campaña,CDM,3.134294849529328,0.5697494107233894
M. van Ginkel,CM,3.134424740208863,0.029287187074561672
Nolito,LM,2.111902355403159,-1.4559982468795094
M. Gregoritsch,CAM,2.0313293367850527,-1.3161591894734415
Ibai Gómez,RM,2.5597875141653366,-1.2360315368410444
Danilo,RB,3.262647175680813,0.9936209403064574
R. Barkley,CAM,2.6586250164661878,-0.6004938773100859
M. Ryan,GK,-3.6175078409618733,0.30009052490730076
Sergio León,ST,1.9580119356819865,-1.919473129973933
B. Stambouli,RCB,2.453613332040004,1.6439337378547836
J. Guilavogui,CDM,2.8389668693539627,1.6740496047928088
Sérgio Oliveira,CM,2.6680099176070082,0.3800862589727016
D. Caligiuri,RWB,3.495581717364836,0.21788294490266952
C. Wilson,ST,2.48717605707105,-1.7262425193980027
P. Jones,CB,1.7361678096353728,1.9871134047175538
Borja García,LM,3.130318188651416,-0.31658290433585934
Y. Belhanda,CAM,3.0840090547197314,-0.6641759376794386
G. Pezzella,RCB,1.0315611314178725,2.048044706932452
Jaume Costa,LB,2.904418427393871,0.7251767308244467
C. Tosun,ST,1.9317665183256991,-1.7333244635613698
Escudero,LM,2.9806552939439883,0.9344154660918615
Kike García,ST,1.825467321581143,-1.3641705264104516
Elkeson,ST,2.8223987142464964,-0.4115026598906916
Ricardo Goulart,CF,2.3852591630010305,-1.8524779635677389
J. Guðmundsson,RM,2.9348274153916583,-0.5268118621376413
N. Clyne,RB,2.9738937666871763,0.8112319407367191
M. Hitz,GK,-3.7492611355936623,0.33719472922546073
De Marcos,RB,3.6179664992522413,0.588154769064437
B. Mee,LCB,1.4908455830350416,2.2901504725992323
Rafael,RB,3.2301094553018,0.9003870643816623
Iborra,CDM,2.103450365386055,1.8343725767539154
J. Wilshere,CM,2.479825003755365,-0.27394598786030616
B. Hübner,CB,0.674576565100626,2.694721661270633
Souza,CDM,3.2733167944844386,1.5987743668856278
F. Coquelin,LCM,3.0050997891354503,1.407862990847231
Alex Teixeira,LS,3.3416115893280414,-1.1774007724999942
A. Dzagoev,RDM,2.9118053311965744,0.1299181552176055
I. Smolnikov,RB,3.315457431415699,0.3682875333074762
Y. M'Vila,LDM,3.117344123519748,1.1489036782928908
K. Asamoah,LB,3.2313561246198765,0.8840679914243128
R. Zieler,GK,-4.473457786033386,-0.23178835155697597
D. Drinkwater,CM,2.799585034573364,0.8236451620686717
N. Kalini?,ST,1.9349011657326511,-1.421899476474992
Mariano,RB,3.0867291646874615,0.626425274182223
S. Feghouli,RM,2.104894539408743,-2.4459565613707697
Adrien Silva,CM,2.6625341578237887,0.5749579206278543
Fernando,CDM,2.93422060907552,1.7599491897559931
I. Traoré,RM,1.8151117350262609,-2.210306185848044
G. Mercado,RCB,2.520011694875754,1.516042458318188
N. Petersen,RS,1.6778797349286125,-0.8724314559678087
O. Karnezis,GK,-4.671789441783363,0.41077452015036103
M. Sakho,CB,1.482771799303545,3.0873000974918776
Sidnei,LCB,1.9568259453766916,2.2350460214570846
S. Joveti?,ST,2.090398158618651,-1.9749277982085431
Eder,RS,2.047592838946165,-2.891976415821956
J. Hernández,ST,1.0360085099529215,-2.575388740474868
Fabricio,GK,-3.1390104779340007,-0.36319896051048256
Kiko Casilla,GK,-3.8348835564117096,0.5499464653621486
Ángel,ST,1.460572264726168,-2.4756790601646443
M. Schneiderlin,CDM,2.5738156874622673,1.4793322331388097
M. Fellaini,CM,2.6209440352314752,1.6313423697338956
P. Wernbloom,CDM,3.0484561345800874,1.6271087824840587
D. Ospina,GK,-4.71472416206568,-0.3473031396922019
S. Mignolet,GK,-3.9213133135377385,0.2396274653663227
A. Begovi?,GK,-3.789474353284988,0.150473556970761
N. ?ahin,CDM,1.816165535459766,1.4396681280724217
R. Bertrand,LB,2.9149282026954597,0.9873263693544649
A. Masiello,CB,0.8372958824351622,2.6679106674303728
T. Walcott,RM,2.1149716749403096,-2.329733032485827
Charles,LS,0.8580988077925299,-1.845104498379486
T. Heaton,GK,-3.7036440187634594,0.08589266751056375
H. Ben Arfa,CAM,1.3191532913335497,-1.9976700950529986
D. Abraham,CB,1.8601805220801415,1.7646070150242867
E. Lavezzi,CAM,2.2544112161562495,-1.9451920581470792
S. Kalou,LM,1.859386923299646,-1.8827575064794067
J. Farfán,CAM,2.2093616074374296,-1.2593275916215285
R. Babel,LM,2.3650060783205733,-1.7866791409507121
A. Young,LB,2.878786775399823,0.5628530149637718
J. Hart,GK,-3.7031311289044493,-0.3545072961979145
L. López,LS,2.883398951470485,-0.5953222376459519
D. Baier,CDM,1.9765295810826098,1.6675393259977846
B. Y?lmaz,ST,1.5165538339324618,-1.6660193868262188
R. Adler,GK,-4.722373661388519,0.22403462678736744
S. Lichtsteiner,RB,2.4815389144222233,1.394771171904066
E. Adebayor,ST,1.0339293351065821,-1.5683898583166953
E. Belözo?lu,CM,1.6182534527585475,0.5457802994254822
Loren,RS,0.9210202432872888,-3.2203785887064313
Éder Militão,LCB,2.7875308348038956,1.2673639972585855
F. Chiesa,RW,2.339633003652615,-2.1633217707141257
M. Lazzari,RM,2.5069612540767494,-1.4111684649031238
A. Hakimi,LB,3.532456587846708,0.24429651161489543
S. Nakajima,LW,2.787796955220035,-2.7568373991973574
L. Jovi?,LS,1.7488020249095695,-2.174964666452713
S. Ascacíbar,CDM,2.7627504607198548,1.549595422109544
A. Lafont,GK,-3.3071203791485524,0.26960053009048146
T. Alexander-Arnold,RB,2.973225554809953,0.4475946738589105
F. Krovinovi?,CAM,2.571103765490039,-0.31827774646853396
Sidney Pessinho,CDM,2.765206126589153,1.4285668880796372
Everticinho,RB,3.2252418502552174,0.3332362300854927
Claudio Coíntra,CAM,1.440853112839825,-2.13707758958308
Ronaldo Esler,LB,2.511411757008073,-0.3635784642305176
P. Lees-Melou,RCM,3.2967206457743976,0.03179211702647674
B. Chilwell,LB,2.9317508952300924,0.7924357392104014
João Novais,CAM,2.841321752846689,-0.6511753227721869
D. Calabria,RB,2.6102760911216096,1.173755143855169
F. Mendy,LB,3.577647496506227,0.462372355218465
L. Pellegrini,CM,3.0582484749260015,0.40134058621571234
Soares,LS,2.3372278056517204,-1.2416234878730033
Daniel Podence,LM,1.720226405300151,-3.5785613379434813
M. Díaz,GK,-4.523899788634896,0.7264477373036317
G. Martínez,CAM,1.9017190835484188,-2.6785096059951403
M. Eggestein,RCM,3.447862050314244,0.685788263239216
Trezeguet,LM,2.3611556833302645,-2.2523714839609466
N. Amiri,CAM,2.7776331757145423,-0.39056716977777317
Vallejo,CB,2.111527933184999,1.3900633286734518
J. Gomez,CB,2.495252498983816,1.8441428052159274
Diogo Jota,LW,2.871713281313095,-0.7371422251036294
Joan Jordán,LCM,3.0702962018355238,0.10353529768744646
Dyego Sousa,ST,1.1486576925848921,-1.399635191194008
A. Maruši?,RM,3.463247201216778,0.30474355692040594
David Soria,GK,-4.227154639533376,0.4933103041085167
V. Rongier,RCM,2.7140324096113844,0.35884473966999075
W. Weghorst,LS,1.7569609459352984,-1.2470848077531134
O. Al Soma,LS,2.0780996918047543,-0.8018244110406666
M. Nakamba,LCM,2.898286894978748,1.7451389230852488
Petros,LDM,3.501824483077413,1.0557890845272404
Pablo Maffeo,RWB,3.1541706785643324,0.28297393719689773
Y. Mina,LCB,2.2972608533429026,1.8527668664306367
M. Dúbravka,GK,-3.457731549699269,0.10541233370831073
Diego Carlos,RCB,1.590543128058479,2.13328787035571
D. Djené,RCB,1.6831851481928395,1.9798391709940082
G. Simeone,ST,1.7742191638275944,-2.16827138050542
M. Meza,LM,2.517963515430081,-1.9079507891128655
Bastos,CB,1.7022502477110537,2.0658416294900577
S. Lobotka,CM,3.0170697585936064,0.18490347328243562
Y. Tielemans,CM,2.6363514320210677,0.4909708373584544
Marcelo Goiano,RB,2.5625752025128556,1.0367178002667945
K. Tete,RB,2.6010136528332946,1.3537362337620924
Capa,RB,3.3323305441255675,0.7939273535321039
M. Sportiello,GK,-3.8708655797911677,0.40087849332497655
Jemerson,LCB,1.356483891387297,2.239571828066383
N. Maksimovi?,CB,1.025899525935481,2.6738943706117615
D. Zapata,RS,1.2392395460566843,-1.6952333447382757
J. Correa,LM,2.4974212627069914,-1.6538567720911734
E. Rigoni,RM,2.496622217474162,-2.2425494033710995
C. Izquierdoz,RCB,1.20341603041191,2.589233446162042
W. Barrios,CDM,2.8552280288548877,1.9994828722647768
J. Mojica,LWB,3.2144522964806455,0.2028832680544348
A. Selikhov,GK,-4.0567280371033165,0.12213805712238283
A. Iwobi,LM,1.9621885132775239,-2.0676776548770563
D. Laxalt,LB,3.4344803066466363,-0.49065859838385434
N. Bentaleb,CM,2.9769113331413446,0.6708376217447153
N. Stark,CB,2.6446663631714693,1.3263908933935602
M. Lemina,LCM,3.163484363929745,0.5301631071560514
L. Dendoncker,CB,3.327152977065659,1.4325180182671973
Ricardo Esgaio,RM,3.2619408554548013,0.03236953308354138
P. Sisto,LW,2.8759240670470305,-1.2379044158064976
P. Max,LWB,2.8661995392504362,0.6184641709239603
R. Gagliardini,CDM,3.0539436755422975,1.1330998612510517
Pere Pons,RCM,3.2088165449290225,0.6808750716906725
D. Berardi,RW,1.8430449440902723,-2.283839500549681
M. Halstenberg,LB,2.7129848262040555,1.2196561929973717
J. Quintero,CAM,0.8454164111005142,-2.717263705319184
Tiago Volpi,GK,-3.8615041690836733,-0.18045852290154507
Óliver Torres,CM,2.5764470442620717,-0.9709068442629146
Omar Mascarell,CDM,2.806991802574699,1.163755132421553
H. Sakai,RB,2.424954965875515,1.5371487336243843
Andreas Pereira,CM,3.1561936506290653,-0.2593639609174749
A. Januzaj,RW,1.7964806128685855,-2.3186961012150116
B. Cristante,CM,2.620644450976732,0.29226643865774826
Matheus,GK,-4.145328399717438,0.5883824576536305
B. Traoré,RM,2.828856439471067,-1.9111839099072092
Y. Poulsen,RW,2.9209004540804995,-0.47369576432481203
L. Trossard,LM,1.9050060280085757,-2.713642291260831
M. Arnold,LCM,3.090440200931432,0.20969495078486922
M. De Sciglio,RB,2.7530746257288787,1.2198662018077755
Leo Baptistao,RW,1.9528068949367656,-2.163241824647672
V. Chiriche?,CB,1.8574076099742187,1.4037193323747916
L. Pavoletti,RS,0.7354132480909441,-1.5493135319151923
A. Cragno,GK,-4.426609790659664,-0.06476302524175619
L. Castro,CM,2.90584253255488,0.3555005135638285
N. Füllkrug,RS,1.32611289743648,-1.4632720144964027
F. Fajr,RCM,2.61865918198552,0.5515713016131639
R. Jiménez,RS,2.207684101127781,-0.9766870912380156
E. Sala,ST,2.870837823448544,0.2837203233124596
S. García,ST,1.1883814489025066,-1.441723456862914
S. Arias,RB,3.2643064840673564,0.6659359294175179
B. Reynet,GK,-4.210917684296155,0.01494318155269208
Pozuelo,CAM,2.20190348463451,-0.743812969802023
A. Trebel,CM,3.076271028483731,0.5470353668031867
J. Lascelles,RCB,1.122464197211314,2.4972357324324945
T. Kongolo,LCB,2.0628966084710965,1.8571237580101996
A. Carrillo,RM,2.0723203314631142,-1.9919244245718326
Álvaro,RCB,1.520946035008187,2.183516288424822
G. Defrel,LS,1.4483596975210757,-2.888259704539844
Fernando,CDM,3.20473457047197,0.7654515844033035
V. Darida,CM,3.0609750014024626,-0.37259091656591237
R. Saponara,CAM,1.8473038706280958,-1.7226916019709708
Pedro Mendes,RCB,1.6101302839322738,2.3810244884020166
C. Schindler,CB,1.0757171100122793,2.558600989334444
N. Chadli,LM,2.582044387999514,-0.83055398064465
Arbilla,CB,2.1779596224065423,1.7521285317418096
L. Dunk,LCB,1.2666653619616937,2.2441690400985115
P. Hernández,CM,2.6964125819064133,0.6742536689172058
J. Guidetti,LS,1.5316683945819733,-1.2875461430307173
Sergi Gómez,LCB,1.474806648707864,2.5185259085572675
Oriol Romeu,CDM,1.613308272511543,2.7058983078139445
Lucas Pérez,ST,1.8813132566730677,-2.025600060706605
B. Natcho,CM,2.516622319226134,0.42251681312369793
Cláudio Ramos,GK,-3.5850804737539907,0.4138327768333246
F. Lejeune,CB,1.9562551252014972,2.0383735925724573
G. Krychowiak,LCM,2.360713272926517,1.7581797102618855
N. Lodeiro,CAM,2.2995584297806952,-1.037497727792311
O. Özyakup,RDM,2.8460041177015056,-0.1471002575964922
C. Tévez,CAM,2.034137815603059,-1.107031080446763
K. Papadopoulos,CB,0.13713343227743696,2.6816417811021758
M. Gradel,LW,2.396095924816102,-1.7972220337619769
M. Debuchy,RB,2.663389887799943,0.8244133041335165
V. Moses,RW,3.42204865495847,0.21647005311257164
